Ссылка,Метро,Время до метро,Количество комнат,Общая площадь,Жилая площадь,Этаж,Этажность дома,Срок сдачи,Тип жилья,Высота потолков,Ванная,Вид из окна,Цена
https://www.cian.ru/sale/flat/246749097/,Прокшино,8.0,1.0,39.9,14.7,2,18,2022.0,Новостройка,2.84,1 совмещенный,Во двор,7150000
https://www.cian.ru/sale/flat/255069778/,Парк Победы,4.0,4.0,92.7,67.2,1,8,1957.0,,,,,29000000
https://www.cian.ru/sale/flat/234258898/,Пушкинская,8.0,,346.8,206.0,2,6,,Вторичка,3.45,4 раздельных,На улицу и двор,320000000
https://www.cian.ru/sale/flat/237892646/,Арбатская,13.0,4.0,170.0,150.0,2,6,2011.0,Вторичка,,"1 совмещенный, 1 раздельный",На улицу и двор,365496889
https://www.cian.ru/sale/flat/229471759/,Выставочная,4.0,3.0,126.3,,68,77,2019.0,Новостройка Апартаменты,,,На улицу,89546700
https://www.cian.ru/sale/flat/253185655/,Первомайская,3.0,2.0,45.2,30.7,3,5,1962.0,Вторичка,2.64,1 совмещенный,На улицу,8500000
https://www.cian.ru/sale/flat/256451294/,Аэропорт,10.0,2.0,55.0,34.4,5,5,1959.0,Вторичка,,1 совмещенный,Во двор,13800000
https://www.cian.ru/sale/flat/256404276/,Воронцовская,,3.0,86.07,41.7,6,12,2023.0,Новостройка,,2 раздельных,,34014864
https://www.cian.ru/sale/flat/250913060/,Некрасовка,2.0,2.0,60.0,33.0,14,17,,Вторичка,,1 раздельный,На улицу и двор,11150000
https://www.cian.ru/sale/flat/256318793/,Выставочная,3.0,2.0,85.0,45.0,41,68,,Вторичка Апартаменты,,,Во двор,45000000
https://www.cian.ru/sale/flat/242380102/,Деловой центр,3.0,3.0,229.0,,45,75,,Вторичка Апартаменты,,"2 совмещенных, 1 раздельный",,232494572
https://www.cian.ru/sale/flat/227563009/,Фрунзенская,8.0,4.0,360.0,,3,4,,Вторичка,,,На улицу и двор,350000000
https://www.cian.ru/sale/flat/151522530/,Парк Победы,11.0,5.0,193.0,131.0,29,50,,Вторичка,,,,83000000
https://www.cian.ru/sale/flat/255038290/,Коммунарка,15.0,1.0,19.6,10.0,2,17,,Вторичка,,1 совмещенный,Во двор,5890000
https://www.cian.ru/sale/flat/238306617/,Кунцевская,8.0,4.0,144.5,90.0,12,13,,Вторичка,,2 раздельных,,370000000
https://www.cian.ru/sale/flat/215530827/,Говорово,17.0,1.0,30.6,20.7,7,10,2019.0,Вторичка,,1 совмещенный,Во двор,7750000
https://www.cian.ru/sale/flat/253737261/,Филатов Луг,13.0,1.0,44.6,11.6,1,9,2022.0,Новостройка,2.8,1 совмещенный,Во двор,6685540
https://www.cian.ru/sale/flat/253619318/,Ольховая,15.0,1.0,32.57,12.6,1,17,2022.0,Новостройка,2.8,1 совмещенный,,6064534
https://www.cian.ru/sale/flat/254039415/,Перерва,13.0,1.0,18.0,,3,6,,Вторичка Апартаменты,,,,5490000
https://www.cian.ru/sale/flat/254242265/,Новохохловская,8.0,2.0,51.0,31.0,7,17,2017.0,Вторичка,,1 раздельный,Во двор,15800000
https://www.cian.ru/sale/flat/255204455/,Ольховая,10.0,1.0,39.5,17.0,7,15,,,,,,7000000
https://www.cian.ru/sale/flat/162069010/,Славянский бульвар,24.0,3.0,162.9,85.9,7,23,2010.0,Вторичка,3.0,2 раздельных,Во двор,55000000
https://www.cian.ru/sale/flat/255610488/,,,2.0,53.9,29.5,1,9,1986.0,Вторичка,2.6,1 раздельный,Во двор,4990000
https://www.cian.ru/sale/flat/247654458/,Деловой центр,3.0,4.0,249.8,,91,95,2017.0,Вторичка Апартаменты,,,На улицу,261687000
https://www.cian.ru/sale/flat/222119208/,Пушкинская,5.0,4.0,115.0,70.0,2,7,,Вторичка,3.2,,На улицу и двор,55000000
https://www.cian.ru/sale/flat/235059768/,Охотный ряд,,3.0,168.0,,9,12,,Вторичка Апартаменты,,,На улицу,312303376
https://www.cian.ru/sale/flat/248907360/,Театральная,4.0,3.0,200.12,,2,6,2022.0,Новостройка Апартаменты,4.6,,,242683908
https://www.cian.ru/sale/flat/229304381/,Баррикадная,15.0,,602.0,420.0,1,7,2006.0,Вторичка,3.2,4 совмещенных,На улицу и двор,897741999
https://www.cian.ru/sale/flat/250977291/,Депо,19.0,1.0,35.15,17.6,3,25,2022.0,Новостройка,2.85,,,6432450
https://www.cian.ru/sale/flat/233801295/,Нагатинская,12.0,3.0,102.0,54.0,2,7,2016.0,Вторичка,,2 совмещенных,На улицу и двор,21850000
https://www.cian.ru/sale/flat/157781326/,Выставочная,11.0,5.0,160.0,,42,54,,Вторичка,3.4,3 совмещенных,На улицу и двор,95822976
https://www.cian.ru/sale/flat/254633967/,Верхние Лихоборы,1.0,3.0,56.6,,23,24,2021.0,Новостройка,2.8,,,15998000
https://www.cian.ru/sale/flat/256397601/,Преображенская площадь,10.0,1.0,39.8,17.5,13,14,1976.0,Вторичка,,1 раздельный,,11200000
https://www.cian.ru/sale/flat/255223134/,Октябрьское поле,11.0,2.0,43.0,28.0,5,5,1962.0,Вторичка,2.9,,,12500000
https://www.cian.ru/sale/flat/253694213/,Профсоюзная,1.0,2.0,44.0,30.0,4,8,,Вторичка,,1 совмещенный,,14400000
https://www.cian.ru/sale/flat/249240248/,Ломоносовский проспект,,,643.9,,17,17,2008.0,Вторичка Пентхаус,3.8,4 совмещенных,На улицу и двор,238685037
https://www.cian.ru/sale/flat/256117619/,Кантемировская,2.0,2.0,45.6,34.0,3,5,,Вторичка,,1 совмещенный,,10350000
https://www.cian.ru/sale/flat/225298813/,,,5.0,495.0,300.0,17,19,,Вторичка,3.1,4 совмещенных,Во двор,165000000
https://www.cian.ru/sale/flat/256196158/,Павелецкая,10.0,1.0,32.0,22.0,4,5,,Вторичка,3.0,1 совмещенный,На улицу,12450000
https://www.cian.ru/sale/flat/255179047/,Новые Черемушки,2.0,1.0,30.0,14.5,14,19,2001.0,Вторичка,,1 совмещенный,Во двор,12200000
https://www.cian.ru/sale/flat/256222577/,Кутузовская,5.0,2.0,48.0,,8,41,2023.0,Новостройка,3.3,,,17990000
https://www.cian.ru/sale/flat/256459593/,Автозаводская,18.0,4.0,124.63,69.5,24,26,2021.0,Новостройка,3.0,,,56584669
https://www.cian.ru/sale/flat/247820262/,Деловой центр,3.0,3.0,102.0,,59,77,2017.0,Вторичка Апартаменты,,1 совмещенный,На улицу,55637400
https://www.cian.ru/sale/flat/255252294/,Стахановская,10.0,2.0,62.0,,3,19,,Вторичка,,"2 совмещенных, 1 раздельный",,14050000
https://www.cian.ru/sale/flat/256155214/,Депо,19.0,1.0,33.9,16.2,2,25,2022.0,Новостройка,2.85,,,6203700
https://www.cian.ru/sale/flat/233549407/,,,1.0,51.0,21.0,8,9,2014.0,Вторичка,,1 раздельный,На улицу,6500000
https://www.cian.ru/sale/flat/196139190/,Кунцевская,7.0,4.0,137.0,,4,22,2011.0,Вторичка,3.2,2 раздельных,На улицу и двор,60000000
https://www.cian.ru/sale/flat/199522772/,Говорово,16.0,3.0,148.0,120.0,9,23,,Вторичка,,,,29500000
https://www.cian.ru/sale/flat/255646036/,Белорусская,4.0,3.0,81.7,,6,9,1954.0,Вторичка,,1 раздельный,На улицу и двор,35000000
https://www.cian.ru/sale/flat/225727527/,Университет,1.0,3.0,160.0,100.0,15,19,2010.0,Вторичка,3.2,"1 совмещенный, 1 раздельный",На улицу и двор,95000000
https://www.cian.ru/sale/flat/248589007/,Бауманская,2.0,2.0,91.5,,4,12,2021.0,Новостройка Апартаменты,,,,30198385
https://www.cian.ru/sale/flat/197321516/,Охотный ряд,1.0,,207.9,172.0,5,12,,Вторичка Апартаменты,3.3,3 раздельных,На улицу,308262893
https://www.cian.ru/sale/flat/256475859/,Филатов Луг,10.0,2.0,54.2,30.8,2,12,2019.0,Вторичка,2.75,1 совмещенный,Во двор,8600000
https://www.cian.ru/sale/flat/239102424/,Водный стадион,2.0,2.0,71.0,38.0,15,19,,Вторичка,,1 раздельный,На улицу и двор,22100000
https://www.cian.ru/sale/flat/200345061/,Щукинская,11.0,2.0,84.0,54.0,19,35,2001.0,Вторичка,3.2,1 совмещенный,Во двор,37000000
https://www.cian.ru/sale/flat/256456002/,Молодежная,14.0,1.0,38.0,19.0,7,17,1985.0,Вторичка,2.64,1 совмещенный,На улицу,11490000
https://www.cian.ru/sale/flat/256347968/,Медведково,3.0,1.0,28.64,,10,21,,Вторичка Апартаменты,,1 совмещенный,,6900000
https://www.cian.ru/sale/flat/253209132/,Парк Культуры,7.0,5.0,250.0,,3,5,1910.0,Вторичка,,,На улицу и двор,250000000
https://www.cian.ru/sale/flat/250442433/,Люблино,2.0,2.0,68.0,35.5,4,23,,Новостройка,,,,16790000
https://www.cian.ru/sale/flat/256398409/,Водный стадион,5.0,1.0,69.0,40.0,4,29,,Новостройка,3.1,1 раздельный,На улицу и двор,19100000
https://www.cian.ru/sale/flat/255125476/,Печатники,1.0,3.0,51.1,34.0,6,9,,Вторичка,,1 раздельный,Во двор,12250000
https://www.cian.ru/sale/flat/210593941/,Спортивная,8.0,3.0,172.3,,5,7,2015.0,Вторичка,,2 совмещенных,На улицу и двор,197994780
https://www.cian.ru/sale/flat/247177033/,Саларьево,,1.0,31.4,18.9,5,5,1970.0,Вторичка,,1 совмещенный,,4600000
https://www.cian.ru/sale/flat/249453000/,,,1.0,45.6,22.0,3,16,2015.0,Вторичка,,1 совмещенный,Во двор,5980000
https://www.cian.ru/sale/flat/250332125/,Международная,,3.0,170.0,120.0,37,85,2020.0,Вторичка Апартаменты,3.3,"2 совмещенных, 1 раздельный",На улицу и двор,115000000
https://www.cian.ru/sale/flat/256447319/,Царицыно,29.0,3.0,93.0,49.2,5,11,,Вторичка,,,,19500000
https://www.cian.ru/sale/flat/235843323/,Парк Культуры,15.0,3.0,176.0,100.0,3,8,2009.0,Вторичка,3.3,"2 совмещенных, 1 раздельный",На улицу и двор,326204120
https://www.cian.ru/sale/flat/252762840/,,,5.0,273.2,,5,6,2021.0,Новостройка Апартаменты,7.0,"3 совмещенных, 1 раздельный",На улицу и двор,573720000
https://www.cian.ru/sale/flat/218764741/,Студенческая,,4.0,224.0,,9,19,2006.0,Вторичка,3.2,3 совмещенных,На улицу и двор,178650657
https://www.cian.ru/sale/flat/243584984/,Фрунзенская,11.0,,338.0,,3,4,,Вторичка,,,На улицу и двор,300000000
https://www.cian.ru/sale/flat/256466404/,Выхино,10.0,1.0,35.0,19.0,2,12,1967.0,Вторичка,2.64,1 раздельный,Во двор,7500000
https://www.cian.ru/sale/flat/194799322/,Фрунзенская,6.0,4.0,122.0,,8,12,2014.0,Вторичка,3.6,2 совмещенных,На улицу и двор,134002443
https://www.cian.ru/sale/flat/208805895/,Парк Победы,29.0,4.0,152.4,117.7,40,53,2011.0,Вторичка,3.4,,На улицу и двор,80000000
https://www.cian.ru/sale/flat/219921125/,Парк Культуры,6.0,,418.0,,4,9,1998.0,Вторичка,,2 совмещенных,На улицу и двор,246000000
https://www.cian.ru/sale/flat/254672064/,Парк Культуры,14.0,5.0,223.0,116.0,2,6,,Вторичка,,4 совмещенных,На улицу и двор,359336160
https://www.cian.ru/sale/flat/255976788/,Измайловская,6.0,1.0,32.6,18.0,3,6,1962.0,Вторичка,,1 раздельный,Во двор,8450000
https://www.cian.ru/sale/flat/256470806/,Боровское шоссе,4.0,1.0,36.2,15.4,7,19,2017.0,Вторичка,2.7,1 совмещенный,Во двор,9800000
https://www.cian.ru/sale/flat/256190052/,Улица Горчакова,7.0,1.0,23.7,9.8,2,15,2022.0,Новостройка,2.89,1 совмещенный,Во двор,6476599
https://www.cian.ru/sale/flat/254059044/,Кропоткинская,5.0,4.0,316.0,,3,6,,Вторичка,,4 раздельных,,449170200
https://www.cian.ru/sale/flat/255400835/,Щербинка,11.0,2.0,45.0,,1,3,1959.0,Вторичка,,1 совмещенный,,7200000
https://www.cian.ru/sale/flat/237690838/,Полянка,6.0,5.0,229.0,,8,9,2001.0,Вторичка,,3 совмещенных,На улицу и двор,180000000
https://www.cian.ru/sale/flat/241697488/,Добрынинская,2.0,3.0,128.1,50.0,3,6,,Вторичка,3.2,2 раздельных,Во двор,74970000
https://www.cian.ru/sale/flat/235280622/,Чистые пруды,10.0,,485.0,,3,10,2008.0,Вторичка,,"3 совмещенных, 1 раздельный",Во двор,326771320
https://www.cian.ru/sale/flat/254873894/,Измайлово,3.0,1.0,17.0,13.0,2,3,,Вторичка Апартаменты,,1 совмещенный,Во двор,4755000
https://www.cian.ru/sale/flat/255922857/,Улица 1905 года,6.0,,300.3,,4,9,2004.0,Вторичка,,3 совмещенных,,239557440
https://www.cian.ru/sale/flat/256451398/,Трикотажная,12.0,2.0,60.0,27.0,5,20,,Новостройка,2.8,1 раздельный,На улицу и двор,12500000
https://www.cian.ru/sale/flat/255695450/,Арбатская,15.0,5.0,200.0,110.0,6,7,,Вторичка,3.2,3 совмещенных,На улицу,429996340
https://www.cian.ru/sale/flat/247720126/,Стахановская,2.0,3.0,72.8,,16,23,2022.0,Новостройка,,2 раздельных,,17950005
https://www.cian.ru/sale/flat/256472779/,Шоссе Энтузиастов,3.0,2.0,45.0,29.0,5,5,1959.0,Вторичка,2.64,1 совмещенный,Во двор,9500000
https://www.cian.ru/sale/flat/252770540/,Филатов Луг,10.0,1.0,40.0,20.0,4,4,2021.0,Новостройка,,1 совмещенный,Во двор,5300000
https://www.cian.ru/sale/flat/253568835/,Озерная,20.0,3.0,75.1,45.0,3,17,2000.0,Вторичка,2.7,1 раздельный,На улицу и двор,18300000
https://www.cian.ru/sale/flat/255821992/,Арбатская,4.0,4.0,207.0,,6,8,,Вторичка,,2 раздельных,,299446800
https://www.cian.ru/sale/flat/256048816/,Печатники,1.0,1.0,32.6,18.7,3,9,1973.0,Вторичка,2.64,1 совмещенный,Во двор,8900000
https://www.cian.ru/sale/flat/254535750/,Профсоюзная,2.0,1.0,30.5,19.1,4,8,1961.0,Вторичка,,1 совмещенный,Во двор,10000000
https://www.cian.ru/sale/flat/51936209/,Новые Черемушки,12.0,3.0,80.0,57.0,31,40,,Вторичка,,2 совмещенных,Во двор,32400000
https://www.cian.ru/sale/flat/254694563/,Парк Культуры,15.0,4.0,246.0,123.0,2,8,,Вторичка,3.0,2 раздельных,На улицу и двор,295000000
https://www.cian.ru/sale/flat/181102168/,Чистые пруды,11.0,2.0,60.0,40.0,2,10,,Вторичка,3.4,1 раздельный,На улицу,74137300
https://www.cian.ru/sale/flat/234470086/,Площадь Революции,,2.0,168.0,,9,12,2013.0,Вторичка Апартаменты,3.3,2 совмещенных,На улицу и двор,320707522
https://www.cian.ru/sale/flat/209778450/,Беломорская,10.0,4.0,100.0,66.0,12,22,1999.0,Вторичка,2.64,1 раздельный,На улицу и двор,22590000
